,s.area,s.perimeter,s.radius.mean,s.radius.sd,s.radius.min,s.radius.max,id,m.cx,m.cy,m.majoraxis,m.eccentricity,m.theta
671,83,34,4.78621358,1.681503399,1.382665797,6.997898844,671,884.9370071,504.5839366,15.48679853,0.895725114,-0.082700308
672,71,29,4.479490323,1.236885534,2.468589838,6.622126281,672,971.8545265,748.155105,11.66524853,0.856960809,1.123945797
673,56,25,3.908777761,0.875360733,1.776288265,5.538519658,673,559.9234448,111.4060091,8.99698539,0.558405717,-1.036564539
674,67,29,4.493601502,1.4243282,2.495417917,7.006367072,674,1342.072925,434.2112803,11.5062495,0.847588006,-1.128091604
675,82,33,4.844324262,1.744969667,2.008247458,7.455099758,675,1119.58412,654.6747758,15.29539603,0.912641978,0.193021606
676,104,38,5.238022311,1.869374951,0.205532886,7.870005121,676,855.2688698,591.5056189,16.52411107,0.855014672,-1.286608117
677,100,36,5.5726754,1.888091007,2.215441042,8.470036148,677,1025.285045,552.5729404,16.26721628,0.895807682,0.701845142
678,63,24,4.090423644,0.898125192,2.441680887,5.975935538,678,438.2211887,353.69568,10.54238638,0.737069991,-0.130610373
679,135,39,6.257794507,1.00480503,4.255869598,8.107269001,679,1841.700596,339.4116885,15.4518725,0.652378091,1.132931034
680,69,29,4.41178175,1.639628481,0.756265938,6.553720204,680,1139.843086,715.1295928,14.60832891,0.917869499,-1.017986481
681,137,52,7.152355628,3.081526571,1.587790881,12.54920788,681,353.276802,447.1088642,25.46017292,0.966085636,1.203882471
682,53,22,3.668435712,0.350938654,2.971281272,4.4732908,682,716.3160209,458.6546887,7.919780259,0.493915034,-1.311247066
683,52,21,3.629646816,0.457038234,2.902809648,4.331239683,683,1318.189406,453.0219538,8.814091672,0.639283387,-0.240357846
684,65,27,4.125426323,0.976433721,2.45508347,5.695159546,684,1083.187579,731.4904382,11.06411322,0.795347799,-0.093187059
685,70,29,4.421970129,1.1841389,1.67410153,6.371477017,685,1263.64562,414.3443672,12.1085626,0.780951907,0.128507458
686,158,56,7.961031304,3.878476515,0.700081992,13.80698997,686,1359.31909,414.4992096,31.40618063,0.968556131,-0.611548654
687,141,56,5.864869535,2.220323389,1.178030179,10.34901159,687,1751.153377,341.8504963,18.72039537,0.803350902,1.491378857
688,92,38,5.238434295,1.93540351,1.494681244,8.529969977,688,327.320317,812.5054209,17.20452306,0.865120563,-0.57273877
689,98,39,5.201193096,1.294626778,2.340226504,7.391245243,689,1551.626278,540.0667831,13.60876764,0.736668821,0.253671498
690,73,25,4.475535099,0.716648854,2.962431434,5.544005772,690,1564.381889,526.2144916,10.74252508,0.769562047,0.816780132
691,104,42,5.54932309,2.458919089,1.054092553,8.894442709,691,1110.361913,544.1939418,21.13052279,0.931535217,-0.426181554
692,58,23,3.851200406,0.374032143,3.320896775,4.711928313,692,1075.405194,573.5592067,8.464652793,0.490182132,0.014555241
693,110,43,5.921054863,2.483489135,0.575786902,9.622231784,693,1818.914485,544.3887114,21.32746747,0.93635579,0.013901166
694,87,30,5.225800782,1.477199138,2.728043662,7.543798041,694,755.4054369,630.2766273,14.87537348,0.916754077,0.751051107
695,81,31,4.550523293,1.137901106,1.367072265,5.735951939,695,355.2321313,467.1678442,11.14415355,0.585654758,-0.020205892
696,58,27,4.131763659,1.254291776,1.759551633,6.404837849,696,1233.012013,646.1729218,9.8739394,0.755262047,0.00949777
697,76,29,4.648313272,1.227250785,2.530668018,6.58295641,697,1528.606895,716.5441327,12.91927116,0.87380532,1.130028921
698,90,35,4.965759772,1.610426894,1.030553646,7.315680671,698,895.0272894,684.4989656,14.58978287,0.855235072,0.455998887
699,67,26,4.292574105,1.017519541,1.860521019,6.08276253,699,611.6592288,846.3219904,11.647624,0.741916208,-1.168445447
700,55,23,3.770614137,0.53058821,2.832434343,5.15634577,700,1820.77384,601.1253789,9.000060827,0.599454102,0.895308902
701,55,22,3.788011067,0.660375746,2.769372038,4.930089768,701,295.45057,425.2394942,8.687445238,0.695415871,-0.576598041
702,60,22,4.054730537,0.786814861,2.660159071,5.5090084,702,1133.330435,585.8255172,10.79263917,0.79051547,-0.60016765
703,52,21,3.626270599,0.237719902,3.144660377,4.068851872,703,910.2325159,150.2625195,7.085142558,0.34999633,1.506545553
704,91,36,5.441970021,1.9120135,2.422406976,8.918224163,704,1549.112447,320.0963759,16.49900305,0.924921255,-0.526569643
705,56,21,3.834223815,0.491973981,3.095238095,4.88530584,705,61.42063659,391.1315178,8.829134,0.378618207,-1.369414749
706,78,35,4.948531337,1.975822448,1.799092742,8.336298792,706,287.4765964,547.482229,16.11235868,0.93668665,1.021978873
707,54,22,3.68887464,0.495489328,2.681818182,4.339183379,707,638.0750871,591.82872,8.709227923,0.648949544,-0.077623587
708,71,34,4.447172975,1.472465367,1.483764501,6.968105788,708,1405.999303,722.7680962,12.99730857,0.796650599,0.979753225
709,75,40,4.95208875,2.120275221,1.063602369,8.245074287,709,828.6803233,479.0650152,16.63765475,0.89161004,0.173807781
710,53,20,3.700325535,0.308368187,3.010398645,4.434241762,710,962.7063988,358.6809872,7.464010094,0.406483202,-1.362147322
711,72,27,4.447009336,1.064049455,2.445566521,5.951910622,711,1215.688776,721.7342568,12.18823156,0.8497561,-0.676852613
712,57,23,3.833190367,0.552051856,2.774444545,4.859072546,712,1179.963084,508.5702538,8.61359416,0.651257515,0.566341965
713,53,22,3.665425833,0.562778444,2.481335284,4.599676597,713,1842.813871,71.6603962,9.223700481,0.624263031,-0.083808618
714,56,22,3.798019985,0.579115506,2.806427098,4.618503926,714,1992.479686,409.0498122,9.590791249,0.622036982,0.717170638
715,51,21,3.591882621,0.331235722,3.060982606,4.156245471,715,800.1973235,590.7339127,7.570294574,0.399076671,0.926779908
716,62,29,4.161308302,1.096331911,2.296665628,5.845615856,716,1198.97476,443.1177858,9.547353272,0.742685998,0.575755773
717,64,27,4.155760534,0.885733632,2.190201399,5.920831143,717,254.1887832,713.6712783,11.52632756,0.781813691,-0.994229093
718,74,27,4.562277011,1.035927419,2.666923856,6.110213178,718,1441.675317,458.6002659,12.5192038,0.825691341,-0.903654312
719,152,74,9.574516637,4.783355919,2.501788987,18.10150142,719,1744.127597,324.4973671,29.92028842,0.982532697,-0.014310739
720,63,29,4.438687206,1.47377592,2.186598464,6.924855712,720,1604.191557,448.129435,13.00964515,0.876540428,0.262123988
721,144,66,8.298027745,3.101502791,1.004123729,13.54819984,721,1645.16465,505.6583183,27.28126282,0.912078742,1.02059689
722,97,36,5.452601673,1.847545702,1.984702298,8.468578451,722,2006.485779,902.9927336,16.96199479,0.898862885,1.347791754
723,76,29,4.527265766,1.21463049,1.989867317,6.318630325,723,1215.145908,373.2658235,13.12104042,0.856862418,1.197778511
724,61,28,4.210635925,1.11695386,1.838505382,6.784022345,724,168.4189455,327.6689406,11.32470173,0.767580337,-0.051622479
725,103,42,5.270695054,1.867595845,0.528657222,8.126584967,725,1581.936228,436.5590985,16.56132363,0.822542042,-1.240444399
726,87,35,4.662646943,1.334674542,1.180107224,6.409240778,726,1613.954591,552.4724787,13.20135538,0.732591736,0.316648364
727,86,37,5.285632029,2.126566241,1.85248535,8.757966216,727,698.2901048,484.3672211,18.39270379,0.941878028,0.119654423
728,67,26,4.288335369,1.174483093,1.775907135,6.468860321,728,1653.09832,626.102242,12.18443074,0.808927239,1.406947905
729,52,22,3.641486863,0.696736101,2.454966294,5.250934588,729,1450.629725,445.2957007,9.224284848,0.690665461,1.275218563
730,74,29,4.577153718,1.489865602,2.189858801,7.066357803,730,1229.325948,741.2284796,14.67567483,0.903246306,-1.248156791
731,51,21,3.586984635,0.48067338,2.768465115,4.36955038,731,169.7180097,67.26614988,8.440663341,0.665769702,-0.146968522
732,92,35,5.146126832,1.919351254,0.897161055,8.358351561,732,1355.270505,463.8247373,17.74351187,0.92452968,-0.171180608
733,55,21,3.78494831,0.357324828,3.173372777,4.464015865,733,690.3593412,149.5966869,7.514528498,0.388057051,0.278880168
734,124,57,6.721056029,3.026823838,0.805108344,12.31455234,734,1512.448037,515.1615496,26.80124694,0.934532327,-0.39273431
735,54,23,3.750317775,0.770039982,2.35786902,5.327816933,735,802.2357866,674.7265854,8.69792212,0.647488552,1.285386984
736,119,51,6.968770555,3.678530263,0.248021777,12.81400678,736,1924.879107,77.80248745,29.87252637,0.972864521,-1.296552203
737,68,30,4.413830683,1.423332877,1.434882883,6.776839644,737,1388.628529,711.5303406,12.25689725,0.810659439,-1.39499096
738,63,28,4.089381871,1.212253254,0.992959912,5.99287417,738,544.1619056,492.9954734,11.54332688,0.706979664,-0.550328979
739,95,37,5.343839084,2.034040566,1.043957185,8.890207678,739,244.0519488,40.60286719,17.61393688,0.910118779,-0.389023499
740,71,26,4.50187298,1.153591264,2.38957301,6.215555976,740,996.4710097,645.1254459,12.87658105,0.877754866,0.718987542
741,102,44,5.468213736,2.11814819,0.796752188,8.662788521,741,1504.365645,711.1432473,16.77404635,0.844394521,-0.362652674
742,54,23,3.788386456,0.752889513,2.594891011,5.162025071,742,1347.202915,618.5376185,9.690633357,0.782308348,-1.151582749
743,73,28,4.450022064,1.106961994,2.323899784,6.333624232,743,614.0884961,654.5969064,11.7170818,0.865046542,0.308728024
744,100,50,5.910014354,2.40826293,1.466969666,10.03354374,744,1591.9701,527.9499432,19.66517297,0.861713684,1.478969059
745,102,43,5.339057052,1.872818674,0.492781863,8.853381775,745,418.9246987,598.3060123,15.16179241,0.784537528,-1.343377527
746,52,22,3.612388687,0.416879445,2.585720482,4.364583231,746,56.48864194,302.4739727,8.571044392,0.549398481,-0.654005799
747,118,47,5.6867843,2.05734998,0.759428438,8.733776916,747,673.1116005,461.4554162,18.80347529,0.824641501,0.857093539
748,53,23,3.670571774,0.540831136,2.83143307,4.756648913,748,2072.000678,641.1382464,9.078396979,0.673898783,0.355707717
749,53,20,3.713682761,0.496044704,2.704163457,4.92061988,749,1250.862939,1045.57234,9.223000461,0.628906566,-0.49641701
750,90,32,5.203594251,1.667341822,2.66084162,7.883056395,750,968.7523393,436.6067224,16.05082261,0.915009954,0.68922912
751,57,23,3.892350025,0.817396355,2.424278584,5.221918326,751,446.8139706,476.5246065,9.911792473,0.791364952,0.806045534
752,51,24,3.713530703,1.010175037,1.953006941,5.452605137,752,1822.070122,338.0796804,9.434433712,0.810238395,0.247856149
753,85,36,5.343404534,2.080116827,1.284102703,9.427149197,753,1339.724182,56.10363647,17.81214018,0.925909765,-0.214872229
754,112,40,5.828679565,2.138982126,1.975158222,9.189736122,754,1336.042423,572.7884071,19.84013543,0.93256472,-0.17553829
755,55,24,3.839258536,1.071096015,2.270355454,6.012862371,755,1463.683597,544.0042161,9.913916149,0.823224718,1.012214319
756,68,32,4.275118349,1.606482174,0.911086234,6.893299509,756,276.127844,565.6381285,13.19465708,0.833348284,0.798736878
757,53,24,3.729324428,1.077767949,1.918477406,5.917253492,757,1152.601259,718.103134,10.32463902,0.848908579,-0.071453821
758,87,44,5.19466767,2.321506997,1.577868633,9.855254084,758,1138.819348,611.8395898,18.28659286,0.941464115,-0.695492595
759,68,28,4.278575561,1.300967202,1.680090498,6.29919415,759,1033.626559,535.8522198,12.57920097,0.857123034,0.05729215
760,64,32,4.429003712,1.412880322,1.472733958,7.330173621,760,1643.950064,55.86191126,12.11075693,0.750893725,0.475723137
761,85,36,5.110657598,2.19233511,0.995747129,8.275959905,761,1037.400021,446.9849029,18.29693994,0.928784535,0.584329437
762,60,26,4.093721763,1.15910014,2.133488961,6.064861448,762,812.4845327,360.1006746,11.93156776,0.860162648,0.082266499
763,58,25,3.882735669,1.016446617,1.712074765,5.707118362,763,1770.530983,525.9959524,11.14811001,0.801613416,0.406323725
764,55,23,3.861465432,0.854351493,2.398014301,5.230599224,764,1394.421455,529.0896091,10.19477059,0.824051105,0.542241983
765,54,24,3.738524457,0.692843496,2.273412144,5.025110557,765,1471.157647,596.0022076,9.634144235,0.761343529,-0.394008659
766,52,24,3.6800517,0.955937608,1.803257084,5.204331796,766,1299.242745,478.7450416,9.926786188,0.751263334,-1.430773988
767,78,32,4.602662106,1.317354703,1.606262159,7.032430456,767,1515.686481,658.8374152,13.36650616,0.785211631,-0.810365951
768,79,34,4.646538684,1.364270996,1.559100974,6.942298015,768,1649.775224,707.0724432,13.02478046,0.804741978,0.478083899
769,72,32,4.752426919,1.703450342,2.314399558,8.237502371,769,2355.737561,1063.250245,14.68465514,0.918021355,-1.2962651
770,74,29,4.552564409,1.394556381,1.635297338,6.637281652,770,738.6766659,1086.657595,14.34504007,0.880704873,-0.725824738
771,66,28,4.1177363,0.95209908,2.016513459,5.848861742,771,1852.198842,614.0511818,10.61893559,0.610460047,-1.319909761
772,79,33,4.705843907,1.635839161,1.301620097,6.873112062,772,1780.964546,573.1934821,15.60606867,0.894691118,-0.91933512
773,60,26,4.053522331,1.274241124,1.792901849,5.803105677,773,709.7456939,646.8467487,13.03527375,0.889599324,-0.344819967
774,57,27,3.837603312,1.108559908,1.293648089,5.528328343,774,1224.031334,343.1747192,10.98512018,0.785722729,0.490680016
775,85,33,5.049774708,1.707826582,1.233895338,7.683596112,775,1214.205285,647.1044461,15.51016599,0.857863931,1.186841372
776,82,36,4.684526827,2.011262673,0.733354377,7.679990435,776,1186.83736,491.8497697,17.46123453,0.920301783,0.835256514
777,67,29,4.186332517,1.139056635,1.630928771,5.968705546,777,1958.072327,341.7614908,12.39358892,0.803934647,0.304612363
778,60,25,4.003270757,0.876026968,2.272971623,5.459523789,778,1781.012029,840.0247215,11.28364898,0.789304244,0.374446378
779,53,23,3.696934915,0.818019663,2.219095679,5.078774542,779,1262.115661,623.8668294,9.235927443,0.801480093,-1.193460955
780,119,54,6.584272491,3.282361799,0.055555556,12.13364367,780,778.9825374,106.0893312,25.7501449,0.950059446,1.307222511
781,66,35,4.742908286,2.217445803,0.949758294,8.702333724,781,1674.551923,468.1828816,16.01422956,0.939003422,0.043815242
782,83,38,4.876303491,2.020168939,0.614348291,7.904599103,782,1340.442587,410.3760642,17.26778155,0.903311968,0.284865324
783,108,42,5.778298569,2.420888009,0.523809524,10.01370942,783,635.9223066,532.0049113,19.18266061,0.893391158,-0.303161123
784,54,24,3.69134049,0.659370362,2.376461539,4.723794673,784,479.0513368,527.3510988,9.856872805,0.702153352,0.382315084
785,248,102,10.66125929,5.26400179,0.610682804,20.63360081,785,1280.051273,672.0449468,43.22458711,0.957548793,-0.831065889
786,62,26,4.042512385,1.004333278,2.165148915,5.928693641,786,25.02991153,860.5558942,11.57700653,0.823929593,-1.264128914
787,83,38,5.346270019,2.20985596,1.844547254,9.524607291,787,71.32169522,672.4833679,17.3562004,0.942428994,0.157963329
788,80,38,5.093609257,2.509349415,0.316884068,8.979238904,788,843.6784228,518.6584323,20.54392835,0.961774539,0.025892432
789,52,23,3.726245553,0.84853345,2.284988408,5.217391304,789,1840.199658,1108.860607,10.23184267,0.736718326,-0.919304172
790,54,27,4.117146618,1.39014591,1.623304222,6.752635009,790,93.10113698,746.6860961,12.53606087,0.878083119,0.916102956
791,66,38,4.750549341,2.344501097,0.770383219,8.730696951,791,1730.426813,50.1790091,16.89755248,0.944450236,-0.349806182
792,83,36,5.109874594,1.897728378,1.240084127,8.335601543,792,795.4782324,640.1285378,16.03802034,0.900287404,0.210646588
793,51,22,3.568392518,0.737179995,2.503716246,4.889269749,793,1841.697001,502.5822563,9.185807579,0.768023531,-0.016402615
794,113,60,7.249180041,3.69052087,0.854075198,13.46957477,794,658.3724551,370.3313167,28.65812578,0.97067666,1.161326593
795,84,36,5.057465632,1.951369736,1.334490239,8.380054215,795,600.6670123,76.90429538,16.05934895,0.907887533,0.432166375
796,54,24,3.760680474,0.903114449,1.767766953,5.4886246,796,1609.119221,664.1667101,10.86794963,0.806855248,0.567493659
797,63,28,4.148752473,1.231328242,1.632342126,6.297979106,797,1591.554227,575.0600579,11.20935099,0.79434375,0.122472671
798,57,25,3.822609967,0.925447482,2.165917819,5.288780578,798,1625.150506,719.129889,10.42748794,0.839546912,0.181219631
799,68,38,4.83242036,2.277691742,0.966187355,8.238985764,799,1690.362641,505.9906532,19.40973885,0.959298572,-0.835989063
800,53,24,3.710639883,1.007044074,1.85076936,5.156744505,800,1771.536093,334.0896515,10.83778473,0.866723052,-1.387117045
801,72,38,5.140677478,2.179296983,1.042716461,9.097882619,801,1383.197212,54.99354128,16.39897467,0.899522499,0.486031343
802,57,26,3.958882547,1.103531388,1.827631442,5.853487303,802,1487.126193,612.5504507,11.42133783,0.806873689,1.360406707
803,52,22,3.628080912,0.780868854,2.549509757,4.74341649,803,459.4519228,490.5246742,9.209802753,0.789797874,0.11217402
804,58,28,4.029923696,1.44923298,1.187197867,6.517734833,804,1085.078438,614.4320651,12.38544712,0.884933655,0.256823854
805,95,39,5.481819788,2.085834066,0.334318072,8.408419124,805,646.4350138,325.9074677,17.6643843,0.86104657,0.233730924
806,52,23,3.630658218,0.848541235,2.324359375,4.873445659,806,425.7814491,511.2086426,9.715118443,0.823116385,0.091370647
807,52,24,3.66209912,0.926351583,2.126633359,5.084869986,807,968.4190598,521.1240209,10.41365681,0.850561367,0.027202378
808,59,25,3.960421816,1.224360666,1.782133553,5.852862548,808,891.3800575,428.773413,12.29519438,0.889259951,0.275140602
809,70,34,4.631828391,2.191594435,0.354164546,7.896880817,809,930.9505392,399.2456328,18.80437756,0.960013528,-1.327745448
810,84,42,5.584033454,2.779190382,0.266198569,9.750428795,810,352.818752,516.8530585,24.32292102,0.96548632,0.290067243
811,62,29,4.0237308,1.181438677,1.911850521,5.863387276,811,1611.221654,493.928168,12.33359202,0.836283626,-0.000855529
812,64,27,4.206660012,1.321773143,2.380764249,6.432086917,812,972.192524,983.4177219,13.4290257,0.898838298,-0.22357781
813,80,34,4.775982145,1.804606203,0.445080763,7.632622119,813,287.2539941,431.9000978,15.74585031,0.888695126,1.5180726
814,51,24,3.736165541,1.075818987,2.002168963,5.759804443,814,1406.998148,675.2170564,10.40100716,0.837782407,-0.261048813
815,65,30,4.23611974,1.486891085,0.666666667,6.775773839,815,1569.384944,420.7096582,13.48329004,0.858579666,0.241830372
816,60,30,3.958332682,1.717699412,0.120185043,6.357235598,816,1400.129893,440.8768255,14.69849981,0.917705198,-1.342141031
817,59,27,4.01174002,1.424569689,1.791612833,6.270644915,817,46.29303969,1089.83419,12.20120391,0.913673512,0.049094556
818,83,38,5.072634147,2.146398255,0.236842105,8.268729265,818,529.3351102,599.9295288,17.57615751,0.923182291,-0.680909836
819,77,35,5.074349192,2.004372942,2.300133093,8.836889286,819,2114.394975,368.2812817,17.4167092,0.948261133,-0.208205265
820,53,24,3.807981221,1.088596761,2.087079964,5.768237984,820,141.0270065,354.709222,11.46676519,0.855314899,-0.4891619
821,60,25,3.974751647,1.121315898,1.644384383,5.63773004,821,203.7765273,555.1785628,12.16681986,0.857454964,-1.007675701
822,52,23,3.695666257,0.853044069,1.968561987,5.013592111,822,1253.359815,469.7600581,10.08821768,0.835955429,-0.650028782
823,52,24,3.714651924,1.249294235,1.007782219,5.767635998,823,401.4354039,572.7761603,11.39476473,0.874605771,-0.807907586
824,60,27,4.044427553,1.262229398,1.266861583,5.796976649,824,52.46936202,278.3097674,12.46520443,0.855617887,0.11347968
825,66,32,4.492594518,1.886214579,1.162987129,7.179139159,825,1260.600614,551.1602339,16.47918027,0.948870366,1.545239036
826,65,26,4.416328335,1.400193228,1.592326273,6.207697074,826,1690.747776,75.17549288,14.19423392,0.903249935,0.721221072
827,52,25,3.74656443,1.102023126,1.545574327,5.48350253,827,769.2361153,323.2125413,11.23529334,0.871904955,-0.338714514
828,56,26,3.884222043,1.23919336,1.578798135,5.9511075,828,577.1116167,358.606495,11.7661439,0.903167554,-0.068385174
829,54,26,3.840057428,1.071881225,2.216466082,5.662735032,829,1528.630054,834.7032913,11.73440517,0.86857373,0.17633703
830,92,40,5.612947761,2.512805689,0.075,9.510816211,830,1230.780297,374.9360281,20.77476784,0.952838238,0.183381926
831,62,30,4.238796562,1.773365705,1.501480751,7.093737457,831,1525.99524,581.5041202,15.63323772,0.95100715,-0.146949061
832,61,24,4.222190989,1.16570457,2.184621121,6.084617444,832,2267.062012,1036.896221,12.65508021,0.872106402,0.709383604
833,56,27,3.869949252,1.568782497,0.749942842,5.841058964,833,1381.73047,548.9093289,13.40377392,0.913804635,1.53273997
834,60,26,4.116668228,1.268564432,1.77090222,6.125415093,834,1850.116997,630.4026806,12.9604122,0.890180495,-0.725996363
835,85,39,5.496585794,2.463521551,0.641025641,9.50981361,835,1359.541365,447.1888119,19.41814554,0.949270784,-1.102170282
836,69,36,4.412726589,1.956921456,0.530693699,7.438897187,836,726.990919,616.3570419,15.99169592,0.894396423,0.770645848
837,56,25,4.093220074,1.364972316,1.78392825,6.534707339,837,954.8344978,392.4686155,13.25235032,0.911027062,-0.982324175
838,62,29,4.073296724,1.30959209,1.100210768,6.131049998,838,670.8428863,557.8958027,12.16376376,0.843749626,1.134629852
839,67,34,4.073512946,1.476431061,1.209106164,6.645887455,839,1294.781074,680.6722945,12.24585559,0.628543325,-1.494367621
840,82,46,6.389419053,3.109834539,0.593362785,11.46468647,840,1435.698453,1081.145637,26.50546972,0.977433403,-0.755850302
841,52,27,3.744675798,1.451325919,0.97217813,6.123780358,841,404.9864944,543.1848076,12.76689192,0.919304581,1.025193911
842,66,33,4.354141185,1.536260232,1.492251182,6.682144567,842,38.54403681,278.1945027,14.08852119,0.853178049,0.349664021
843,64,31,4.29281574,1.846456638,0.623006707,7.271314071,843,1577.31103,490.2331616,15.40633751,0.927359264,-1.093123074
844,51,28,4.179672878,1.482371907,1.693700814,7.152225999,844,2101.014731,54.42567672,13.0735382,0.909074342,0.504372781
845,61,32,3.983621127,1.505815882,0.225346955,6.338436814,845,1003.487478,749.8408054,11.98952815,0.727556744,-0.939327986
846,60,36,4.651384851,1.847284082,1.109025821,7.99005941,846,287.4387951,843.1310717,15.96481492,0.936821049,-1.244034949
847,62,33,4.897689648,2.312929428,0.935475699,8.211002943,847,1639.460366,630.1938147,19.1980343,0.969861912,-0.83097522
848,56,31,4.087739511,1.450558988,1.388596339,6.517406454,848,1037.540653,636.1085045,11.55912394,0.596940253,0.002226624
849,54,31,4.237788606,2.025216416,0.785535204,7.746235365,849,1920.425164,53.15152677,16.43292334,0.965638215,-0.088946616
850,56,36,4.333995355,2.228387905,0.578018112,8.35002957,850,1532.50512,846.7085846,18.68813418,0.961310439,-1.512405808
851,57,36,4.526350644,1.917018125,0.689985686,7.861896309,851,1550.616741,340.4434639,17.90214895,0.921813278,-0.536977131
852,60,32,4.108890113,1.643770962,0.267000117,6.90625,852,2114.300908,116.7542985,14.58041635,0.89006843,1.312455552
853,59,40,4.218499665,1.509307978,1.084550598,6.784264883,853,768.0249163,87.1450307,12.1774803,0.572288374,1.478073274
854,55,40,5.187508082,2.736285785,0.95,10.000125,854,427.7389934,669.939675,20.15543782,0.987384681,0.008820475
